seed_asv_reads	description	accession	identity_percentage	evalue	bitscore
motu1160	Uncultured bacterium clone WD2oralAC06 16S ribosomal RNA gene, partial sequence	KC260816	91.63	3.09242e-90	186.0
motu1160	Uncultured bacterium clone OTU_335 16S ribosomal RNA gene, partial sequence	MH312382	91.60	3.09242e-90	186.0
motu1160	Uncultured bacterium clone OTU1899_P_sMFC_T4.32484 16S ribosomal RNA gene, partial sequence	MF950833	91.60	3.09242e-90	186.0
motu1160	Uncultured prokaryote clone Otu01723 16S ribosomal RNA gene, partial sequence	MG853849	91.60	3.09242e-90	186.0
motu1165	Odontella aurita isolate Qingdao in China mitochondrion, complete genome >gi|2073953034|gb|MW849264.1| Odontella aurita isolate Qingdao in China mitochondrion, complete genome	NC_063454	93.77	1.86406e-102	208.0
motu1169	Uncultured bacterium clone 1C227690 16S ribosomal RNA gene, partial sequence	EU800009	100.00	5.42116e-138	272.0
motu1169	Uncultured bacterium clone 1C226633 16S ribosomal RNA gene, partial sequence >gi|190704052|gb|EU799127.1| Uncultured bacterium clone 1C226690 16S ribosomal RNA gene, partial sequence	EU799077	100.00	5.42116e-138	272.0
motu1169	Uncultured marine bacterium ZD0117 16S rRNA gene	AJ400346	100.00	5.42116e-138	272.0
motu1169	Uncultured bacterium clone SeaWat_30659 16S ribosomal RNA gene, partial sequence	JQ196803	100.00	5.42116e-138	272.0
motu1169	Uncultured marine bacterium clone BIOS04_UPW_5m97 16S ribosomal RNA gene, partial sequence	KM224120	100.00	5.42116e-138	272.0
motu1169	Uncultured gamma proteobacterium clone PEACE2006/179_P2 16S ribosomal RNA gene, partial sequence	EU394630	100.00	5.42116e-138	272.0
motu1169	Uncultured gamma proteobacterium clone PI_4z10d 16S ribosomal RNA gene gene, partial sequence	AY580739	100.00	5.42116e-138	272.0
motu1169	Uncultured bacterium clone SeaWat_15618 16S ribosomal RNA gene, partial sequence	JQ195328	100.00	5.42116e-138	272.0
motu1169	Uncultured bacterium clone HglFeb4B10m 16S ribosomal RNA gene, partial sequence	JX016796	100.00	5.42116e-138	272.0
motu1169	Uncultured bacterium clone SeaWat_24764 16S ribosomal RNA gene, partial sequence	JQ195787	100.00	5.42116e-138	272.0
motu1169	Uncultured bacterium clone OA4-30d-032 16S ribosomal RNA gene, partial sequence	JN976247	100.00	5.42116e-138	272.0
motu1169	Uncultured bacterium clone W1-22 16S ribosomal RNA gene, partial sequence	FJ545516	100.00	5.42116e-138	272.0
motu1169	Uncultured bacterium clone HglFeb5B3 16S ribosomal RNA gene, partial sequence	JX016889	100.00	5.42116e-138	272.0
motu1169	Uncultured bacterium clone SeaWat_30775 16S ribosomal RNA gene, partial sequence	JQ196631	100.00	5.42116e-138	272.0
motu1169	Uncultured marine bacterium clone 70S1Ac5Rq 16S ribosomal RNA gene, partial sequence	KX935333	100.00	5.42116e-138	272.0
motu1169	Uncultured bacterium clone 1C227343 16S ribosomal RNA gene, partial sequence	EU799708	100.00	5.42116e-138	272.0
motu1169	Uncultured bacterium clone HglFeb0152 16S ribosomal RNA gene, partial sequence	JX016358	100.00	5.42116e-138	272.0
motu1169	MAG: uncultured Porticoccus sp. isolate AI_MB325 genome assembly, chromosome: AI_MB325_contig-1	OX044352	100.00	5.42116e-138	272.0
motu1169	Uncultured gamma proteobacterium clone HNA_I_100608-24 16S ribosomal RNA gene, partial sequence	HM037570	100.00	5.42116e-138	272.0
motu1169	Uncultured bacterium clone HglFeb00582 16S ribosomal RNA gene, partial sequence >gi|388845858|gb|JX016814.1| Uncultured bacterium clone HglFeb4C4m 16S ribosomal RNA gene, partial sequence >gi|388845926|gb|JX016882.1| Uncultured bacterium clone HglFeb5A8 16S ribosomal RNA gene, partial sequence >gi|388846213|gb|JX017169.1| Uncultured bacterium clone HglFeb6A5m 16S ribosomal RNA gene, partial sequence	JX016566	100.00	5.42116e-138	272.0
motu1169	Uncultured gamma proteobacterium isolate DGGE band GWS-TC-a6-FL 16S ribosomal RNA gene, partial sequence	DQ911842	100.00	5.42116e-138	272.0
motu1169	Uncultured bacterium clone 1C227750 16S ribosomal RNA gene, partial sequence	EU800059	99.63	2.52222e-136	269.0
motu1169	uncultured marine bacterium 16S rRNA gene, clone 16_07_00C08	FR683985	99.63	2.52222e-136	269.0
motu1169	Uncultured bacterium gene for 16S rRNA, partial sequence, clone: E11D080E16 (OTU009)	AB974062	99.63	2.52222e-136	269.0
motu1169	Uncultured gamma proteobacterium clone HNA_I_100608-64 16S ribosomal RNA gene, partial sequence	HM037571	99.63	2.52222e-136	269.0
motu1169	Uncultured bacterium clone HglFeb4E5m 16S ribosomal RNA gene, partial sequence	JX016835	99.63	2.52222e-136	269.0
motu1169	Uncultured gamma proteobacterium clone GG101008Clone90 16S ribosomal RNA gene, partial sequence	JN591897	99.63	2.52222e-136	269.0
motu1169	Uncultured bacterium clone HglFeb5G8 16S ribosomal RNA gene, partial sequence	JX016953	99.63	2.52222e-136	269.0
motu1169	uncultured marine bacterium 16S rRNA gene, clone 16_04_03E09	FR685096	99.63	2.52222e-136	269.0
motu1169	Uncultured bacterium clone B_MO_2A02_OTU60 16S ribosomal RNA gene, partial sequence	JN833018	99.26	1.17347e-134	266.0
motu1169	Uncultured marine bacterium clone 70S1Ac5NP182 16S ribosomal RNA gene, partial sequence	KX935334	99.26	1.17347e-134	266.0
motu1169	uncultured marine bacterium 16S rRNA gene, clone 16_04_00E05	FR684885	99.26	1.17347e-134	266.0
motu1169	Uncultured bacterium clone NA1_1033051 16S ribosomal RNA gene, partial sequence	KM277118	100.00	4.22056e-134	265.0
motu1169	Uncultured marine bacterium clone ZD0103 16S ribosomal RNA gene, partial sequence	EU092202	98.55	7.0625e-132	261.0
motu1169	uncultured marine bacterium 16S rRNA gene, clone 16_08_03B10	FR684757	97.79	5.49841e-128	254.0
motu1169	Uncultured bacterium clone DVBSD_M319 16S ribosomal RNA gene, partial sequence	KF465283	97.43	2.55816e-126	251.0
motu1169	Uncultured bacterium clone BacE1_70_win 16S ribosomal RNA gene, partial sequence	MK796379	97.43	2.55816e-126	251.0
motu1169	Uncultured bacterium clone KODOSb_b55 16S ribosomal RNA gene, partial sequence	MN559883	97.43	2.55816e-126	251.0
motu1169	Porticoccus hydrocarbonoclasticus MCTG13d 16S ribosomal RNA, partial sequence >gi|343785570|gb|JN088732.1| Porticoccus hydrocarbonoclasticus strain MCTG13d 16S ribosomal RNA gene, partial sequence	NR_118247	97.43	2.55816e-126	251.0
motu1169	Uncultured bacterium clone Hg92C7 16S ribosomal RNA gene, partial sequence	EU817110	97.43	2.55816e-126	251.0
motu1169	Uncultured bacterium clone BacE1_44_win 16S ribosomal RNA gene, partial sequence	MK796360	97.43	2.55816e-126	251.0
motu1169	Uncultured Alteromonadaceae bacterium clone C114500045 16S ribosomal RNA gene, partial sequence	JX526716	97.43	2.55816e-126	251.0
motu1169	Uncultured bacterium clone DVASD_D297 16S ribosomal RNA gene, partial sequence	KF463590	97.43	2.55816e-126	251.0
motu1169	Uncultured bacterium clone JRH441 16S ribosomal RNA gene, partial sequence	KP292471	97.43	2.55816e-126	251.0
motu1169	Uncultured Alteromonadaceae bacterium clone C6_52 16S ribosomal RNA gene, partial sequence	KP016517	97.43	2.55816e-126	251.0
motu1169	Uncultured Alteromonadaceae bacterium clone C114500343 16S ribosomal RNA gene, partial sequence	JX527014	97.43	2.55816e-126	251.0
motu1169	Uncultured bacterium gene for 16S rRNA, partial sequence, clone: OTUb1	LC140542	97.43	2.55816e-126	251.0
motu1169	Uncultured bacterium clone BacE1_56_win 16S ribosomal RNA gene, partial sequence	MK796369	97.43	2.55816e-126	251.0
motu1169	Uncultured bacterium clone A8P4_10C03 16S ribosomal RNA gene, partial sequence	HQ241946	97.43	2.55816e-126	251.0
motu1169	Uncultured Alteromonadaceae bacterium clone C114500046 16S ribosomal RNA gene, partial sequence	JX526717	97.43	2.55816e-126	251.0
motu1173	No Results
motu1189	Uncultured bacterium clone OTU_484 16S ribosomal RNA gene, partial sequence	MN890566	98.37	2.31814e-116	233.0
motu1189	Uncultured bacterium clone CP_Otu3848 16S ribosomal RNA gene, partial sequence	KY278986	97.52	2.3346e-111	224.0
motu1189	Uncultured bacterium clone wt3-15 16S ribosomal RNA gene, partial sequence	JN639303	96.05	8.3967e-111	223.0
motu1189	Uncultured bacterium clone IZ1RPV404EGSSC 16S ribosomal RNA gene, partial sequence	KP947827	95.26	6.53713e-107	216.0
motu1189	Uncultured bacterium clone CP_Otu7901 16S ribosomal RNA gene, partial sequence	KY282639	95.10	5.08939e-103	209.0
motu1189	Uncultured bacterium clone OTU_1259 16S ribosomal RNA gene, partial sequence	MN891212	95.10	5.08939e-103	209.0
motu1189	Uncultured bacterium clone IZ1RPV403DELQR 16S ribosomal RNA gene, partial sequence	KP945178	94.07	1.83047e-102	208.0
motu1189	Uncultured bacterium clone REP1-5 16S ribosomal RNA gene, partial sequence >gi|333465527|gb|JF769600.1| Uncultured bacterium clone REP1-57 16S ribosomal RNA gene, partial sequence	JF769598	93.68	8.51635e-101	205.0
motu1189	Uncultured bacterium clone WDoral6B11 16S ribosomal RNA gene, partial sequence	KC260631	92.91	1.84347e-97	199.0
motu1189	Uncultured bacterium clone CP_Otu3703 16S ribosomal RNA gene, partial sequence	KY278859	93.47	2.38467e-96	197.0
motu1189	Uncultured bacterium clone CP_Otu7290 16S ribosomal RNA gene, partial sequence	KY282087	92.65	5.16191e-93	191.0
motu1189	Uncultured bacterium clone OTU_82 16S ribosomal RNA gene, partial sequence	MN631457	98.50	5.16191e-93	191.0
motu1189	Uncultured bacterium clone OTU_1283 16S ribosomal RNA gene, partial sequence	MN632435	98.00	2.4016e-91	188.0
motu1189	Uncultured bacterium clone Tet1ect2B3 16S ribosomal RNA gene, partial sequence	EU290219	91.20	4.01873e-89	184.0
motu1189	uncultured bacterium partial 16S rRNA gene	LR605505	90.91	4.01873e-89	184.0
motu1189	Uncultured bacterium clone Tet1ect1D1 16S ribosomal RNA gene, partial sequence	EU290190	91.20	4.01873e-89	184.0
motu1189	Uncultured bacterium clone OTU_700 16S ribosomal RNA gene, partial sequence	MN631971	96.00	1.12529e-84	176.0
motu1197	Uncultured bacterium partial 16S rRNA gene, clone Filia_2_E11	HE857199	100.00	0.0212803	28.0
motu1201	Uncultured bacterium clone OTU_7146 16S ribosomal RNA gene, partial sequence	MH530794	92.89	1.84347e-97	199.0
motu1201	uncultured Bacterium partial 16S rRNA gene	OV285656	92.06	1.4352e-93	192.0
motu1201	Uncultured bacterium clone OTU_1330 16S ribosomal RNA gene, partial sequence	KX968996	91.30	8.6377e-91	187.0
motu1201	uncultured Bacterium partial 16S rRNA gene	OV289981	90.87	1.44539e-88	183.0
motu1201	Uncultured bacterium clone OTU_9465 16S ribosomal RNA gene, partial sequence	KR840749	91.43	5.19856e-88	182.0
motu1201	Uncultured bacterium clone OTU_8122 16S ribosomal RNA gene, partial sequence	KX975449	90.51	1.86973e-87	181.0
motu1201	Uncultured bacterium clone NC23b8_21718 16S ribosomal RNA gene, partial sequence	JQ385478	90.51	1.86973e-87	181.0
motu1201	Uncultured bacterium clone Upland_8_4723 16S ribosomal RNA gene, partial sequence	JF985425	90.51	1.86973e-87	181.0
motu1201	Uncultured bacterium clone filt880525 16S ribosomal RNA gene, partial sequence	KY959758	91.02	2.41865e-86	179.0
motu1201	Uncultured bacterium clone OTU_20036 16S ribosomal RNA gene, partial sequence	KR851320	91.02	2.41865e-86	179.0
motu1201	Uncultured bacterium clone New.OTU10052_1 16S ribosomal RNA gene, partial sequence	MF366885	91.02	2.41865e-86	179.0
motu1201	Uncultured bacterium clone OTU66180_AL205_267120 16S ribosomal RNA gene, partial sequence	KP933486	91.13	2.41865e-86	179.0
motu1201	Uncultured candidate division OD1 bacterium clone B183 16S ribosomal RNA gene, partial sequence	EU328049	90.20	8.69903e-86	178.0
motu1201	Uncultured bacterium clone WAm2c4_13654 16S ribosomal RNA gene, partial sequence	JQ386762	90.12	8.69903e-86	178.0
motu1201	Uncultured organism clone 8306 16S ribosomal RNA gene, partial sequence	KX567758	90.98	3.12873e-85	177.0
motu1201	Uncultured bacterium clone 5565 16S ribosomal RNA gene, partial sequence	KU103006	90.61	1.12529e-84	176.0
motu1201	Uncultured bacterium clone A494_Bac838 16S ribosomal RNA gene, partial sequence	KY125452	90.32	1.12529e-84	176.0
motu1201	uncultured Parcubacteria group bacterium DNA containing 16S-23S intergenic spacer region, clone 43	OW762481	90.61	1.12529e-84	176.0
motu1201	Uncultured prokaryote gene for urease, partial sequence, 16S_OTU:288	LC287971	90.73	1.12529e-84	176.0
motu1201	Uncultured bacterium clone OTU6643_AL212_191948 16S ribosomal RNA gene, partial sequence	KP933518	90.61	1.12529e-84	176.0
motu1201	Uncultured bacterium clone OTU56698_AL228_43774 16S ribosomal RNA gene, partial sequence	KP932077	90.61	1.12529e-84	176.0
motu1201	Uncultured prokaryote 16S_OTU:7438 gene for 16S rRNA, partial sequence	LC398973	90.69	4.04726e-84	175.0
motu1201	Uncultured bacterium clone OTU114679_AL214_99315 16S ribosomal RNA gene, partial sequence	KP916885	90.53	1.45565e-83	174.0
motu1201	Uncultured bacterium clone OTU155918_AL243_2146038 16S ribosomal RNA gene, partial sequence	KP922735	90.53	1.45565e-83	174.0
motu1201	Uncultured bacterium clone 2566 16S ribosomal RNA gene, partial sequence	KX704750	90.20	5.23547e-83	173.0
motu1201	uncultured Parcubacteria group bacterium DNA containing 16S-23S intergenic spacer region, clone 43 >gi|2237334644|emb|OW749841.1| uncultured Parcubacteria group bacterium DNA containing 16S-23S intergenic spacer region, clone 43	OW539421	90.20	5.23547e-83	173.0
motu1201	uncultured Parcubacteria group bacterium DNA containing 16S-23S intergenic spacer region, clone 43	OW762428	90.20	5.23547e-83	173.0
motu1201	Uncultured bacterium clone 1516 16S ribosomal RNA gene, partial sequence	KX703590	90.20	5.23547e-83	173.0
motu1201	uncultured Parcubacteria group bacterium DNA containing 16S-23S intergenic spacer region, clone 43 >gi|2237334157|emb|OW749566.1| uncultured Parcubacteria group bacterium DNA containing 16S-23S intergenic spacer region, clone 43	OW539357	90.12	6.7725e-82	171.0
motu1209	Skeletonema japonicum SJ_T01 mitochondrial DNA, complete genome	LC814778	100.00	6.32558e-127	252.0
motu1209	Skeletonema pseudocostatum strain CNS00342 mitochondrion, complete genome >gi|2096847590|gb|MW438980.1| Skeletonema pseudocostatum strain CNS00342 mitochondrion, complete genome	NC_058790	99.60	2.94301e-125	249.0
motu1209	Skeletonema tropicum ST_Kao mitochondrial DNA, complete genome	LC814790	99.60	2.94301e-125	249.0
motu1209	Skeletonema tropicum strain CNS00166 mitochondrion, complete genome >gi|2096847707|gb|MW438983.1| Skeletonema tropicum strain CNS00166 mitochondrion, complete genome	NC_058793	99.60	2.94301e-125	249.0
motu1209	Skeletonema menzelii NIES-2842 mitochondrial DNA, complete genome	LC814781	99.60	2.94301e-125	249.0
motu1209	Skeletonema pseudocostatum NIES-2843 mitochondrial DNA, complete genome	LC814784	99.60	2.94301e-125	249.0
motu1209	Skeletonema marinoi voucher 06.JK029.Smar.mt mitochondrion, complete genome >gi|953515858|gb|KT874463.1| Skeletonema marinoi mitochondrion, complete genome	NC_028615	99.21	1.36925e-123	246.0
motu1209	Skeletonema marinoi strain CNS00100 mitochondrion, complete genome	MW438984	99.21	1.36925e-123	246.0
motu1209	Skeletonema dohrnii SD_Ari07 mitochondrial DNA, complete genome	LC814769	99.21	1.36925e-123	246.0
motu1209	Skeletonema dohrnii SD_MZ01 mitochondrial DNA, complete genome	LC814772	99.21	1.36925e-123	246.0
motu1209	Skeletonema ardens NIES-2837 mitochondrial DNA, complete genome	LC814760	99.21	1.36925e-123	246.0
motu1209	Skeletonema subsalsum SS_0375 mitochondrial DNA, complete genome	LC814787	98.81	6.37049e-122	243.0
motu1209	Thalassiosira pseudonana isolate SZCER1827 mitochondrion, complete genome	MT383636	98.81	6.37049e-122	243.0
motu1209	Uncultured bacterium clone BU 16S ribosomal RNA gene, partial sequence	FJ155004	98.81	6.37049e-122	243.0
motu1209	Thalassiosira pseudonana clone BFB575 16S ribosomal RNA gene, partial sequence; mitochondrial	KC545746	98.81	6.37049e-122	243.0
motu1209	Thalassiosira pseudonana mitochondrion, complete genome >gi|74100231|gb|DQ186202.1| Thalassiosira pseudonana mitochondrion, complete genome	NC_007405	98.81	6.37049e-122	243.0
motu1209	Skeletonema costatum SCHP35 mitochondrial DNA, complete genome	LC814766	98.81	6.37049e-122	243.0
motu1209	Skeletonema grevillei strain CNS00438 mitochondrion, complete genome >gi|2096847553|gb|MW438979.1| Skeletonema grevillei strain CNS00438 mitochondrion, complete genome	NC_058789	98.81	6.37049e-122	243.0
motu1209	Skeletonema subsalsum strain CNS00303 mitochondrion, complete genome >gi|2096847627|gb|MW438981.1| Skeletonema subsalsum strain CNS00303 mitochondrion, complete genome	NC_058791	98.81	6.37049e-122	243.0
motu1209	Skeletonema grevillei NIES-2840 mitochondrial DNA, complete genome	LC814775	98.81	6.37049e-122	243.0
motu1209	Skeletonema costatum SC_Ari12 mitochondrial DNA, complete genome	LC814763	98.81	6.37049e-122	243.0
motu1209	Skeletonema potamos strain CNS00243 mitochondrion, complete genome >gi|2096847667|gb|MW438982.1| Skeletonema potamos strain CNS00243 mitochondrion, complete genome	NC_058792	98.81	6.37049e-122	243.0
motu1209	Uncultured organism clone 051011_T2S1_W_T_SDP_159 small subunit ribosomal RNA gene, partial sequence; mitochondrial	FJ349639	98.77	1.78381e-117	235.0
motu1209	Uncultured organism clone 060329_T6S1_W_T_SDP_012 small subunit ribosomal RNA gene, partial sequence; mitochondrial	FJ352166	98.77	1.78381e-117	235.0
motu1209	Uncultured organism clone 051011_T2S4_W_T_SDP_011 small subunit ribosomal RNA gene, partial sequence; mitochondrial	FJ349779	98.36	8.29926e-116	232.0
motu1209	Uncultured bacterium gene for 16S rRNA, partial sequence, clone: Hados.Water.Eubac.5	AB355046	95.24	6.50714e-107	216.0
motu1209	Uncultured alpha proteobacterium clone Dpcom74 16S ribosomal RNA gene, partial sequence	AY304524	94.33	8.47728e-101	205.0
motu1209	Uncultured alpha proteobacterium clone Dpcom75 16S ribosomal RNA gene, partial sequence	AY304525	94.33	8.47728e-101	205.0
motu1209	Uncultured organism clone I9S18K_ML_172 small subunit ribosomal RNA gene, partial sequence; mitochondrial	FJ353764	94.67	8.47728e-101	205.0
motu1209	Uncultured alpha proteobacterium clone Dpcom92 16S ribosomal RNA gene, partial sequence	AY311790	93.93	3.9441e-99	202.0
motu1209	Uncultured organism clone 051011_T2S1_W_T_SDP_141 small subunit ribosomal RNA gene, partial sequence; mitochondrial	FJ349770	94.26	3.9441e-99	202.0
motu1209	Thalassiosira nordenskioeldii isolate CNS00052 mitochondrion, complete genome >gi|1982044711|gb|MW387419.1| Thalassiosira nordenskioeldii isolate CNS00052 mitochondrion, complete genome	NC_057471	93.31	1.41855e-98	201.0
motu1209	Uncultured bacterium partial 16S rRNA gene, clone Roi_L5-C2-T7	FN296978	92.06	1.83501e-97	199.0
motu1209	Thalassiosira rotula mitochondrion, complete sequence >gi|2026800312|gb|MW013552.1| Thalassiosira rotula strain CNS00050 mitochondrion, complete genome	NC_060383	92.86	6.59987e-97	198.0
motu1209	Uncultured prokaryote clone OTU192 16S ribosomal RNA gene, partial sequence	MG637642	93.44	8.53747e-96	196.0
